,x,y,trip,heading,oneway
0,106.67418542857142,10.765470714285712,0,359.0271964721945,0.0
1,106.6741825,10.76564125,0,340.3642327065953,0.0
2,106.67410741666664,10.765849333333335,0,352.64909228435124,0.0
3,106.674071,10.766128454545452,0,334.2155773583495,0.0
4,106.67395849999998,10.766358722222224,0,334.2155773583495,0.0
5,106.69690222707419,10.765510751091702,1,328.53448092078054,0.0
6,106.69681074111678,10.765658568527915,1,328.04543928108393,0.0
7,106.6967178450704,10.76580582629109,1,328.5628685817536,0.0
8,106.69662667248907,10.765953301310045,1,329.16533682798064,0.0
9,106.69653490974727,10.766105299638989,1,329.69391723529566,0.0
10,106.69636035836187,10.76640058703072,1,325.99330806100335,0.0
11,106.69626350793644,10.76654252777777,1,332.70311566969013,0.0
12,106.69618006824145,10.7667023976378,1,332.44317155055217,0.0
13,106.69610357279251,10.766847344868731,1,322.41509990127616,0.0
14,106.69601729490026,10.766958182926817,1,331.32453408632455,0.0
15,106.69587025149687,10.767224020958082,1,329.5858512375132,0.0
16,106.69578309645658,10.767370823818885,1,328.200125235571,0.0
17,106.69569285209005,10.767514741157534,1,330.1400704744993,0.0
18,106.69560526037718,10.767665603144662,1,328.6963210474989,0.0
19,106.69551605094765,10.767810659952607,1,324.2855732989249,0.0
20,106.69541441306328,10.767950442962267,1,321.8125789973723,0.0
21,106.69530472696236,10.768088327645064,1,342.38975906745736,0.0
22,106.6952484425712,10.768263659114849,1,327.887353839198,0.0
23,106.69514687500003,10.768423676562486,1,327.55791289388515,0.0
24,106.69504391640251,10.76858383280424,1,330.0329291546577,0.0
25,106.69494259299776,10.768757591356676,1,332.90486174950416,0.0
26,106.69485064988548,10.768935284897024,1,326.93188177600206,0.0
27,106.69475048313335,10.769087400979323,1,331.61624716000114,0.0
28,106.69466651541369,10.76924105732176,1,328.76222649622605,0.0
29,106.69457116335519,10.769396503863128,1,330.9370356535361,0.0
30,106.69447424837992,10.769568933585317,1,332.0321046480236,0.0
31,106.69437722440071,10.769749605119824,1,330.4885875508432,0.0
32,106.6942694476008,10.769937874143002,1,331.78949910068513,0.0
33,106.69416986281959,10.770121433301783,1,326.72906428246705,0.0
34,106.6940564116308,10.770292396237176,1,329.7138770895931,0.0
35,106.6939500698487,10.770472435389976,1,331.0614245077271,0.0
36,106.69383825125007,10.770672401875007,1,328.35259303241395,0.0
37,106.6937088934066,10.770879924175818,1,325.32983622464064,0.0
38,106.6935797029284,10.771064609309608,1,305.17495982781804,0.0
39,106.69338789492123,10.771198271453583,1,290.9241249770482,0.0
40,106.69320357224606,10.77126795493562,1,290.9241249770482,0.0
41,106.6878028,10.765516890909096,2,24.727578892417032,1.0
42,106.68788773437502,10.765699249999996,2,15.913793359330189,1.0
43,106.687952796875,10.765924886718741,2,19.75503546309225,1.0
44,106.68802946745564,10.766135979289944,2,18.19736622446745,1.0
45,106.6881084863388,10.766373658469947,2,29.53387116141202,1.0
46,106.68822265919287,10.766572920403595,2,49.93353856176896,1.0
47,106.68851250720465,10.766813971181557,2,63.95422835305338,1.0
48,106.68865876975958,10.76688465120274,2,69.26064777087217,1.0
49,106.68883821081091,10.766951835135135,2,71.09367952548256,1.0
50,106.68901657575766,10.767012239898982,2,70.94817238168383,1.0
51,106.6891895325444,10.767071298816576,2,69.2625191377627,1.0
52,106.68934675135144,10.767130156756751,2,70.29243481123862,1.0
53,106.68950325130889,10.767185586387434,2,73.11671084077736,1.0
54,106.68965946666671,10.767232466666668,2,70.8857139201532,1.0
55,106.68979634710749,10.767279371900823,2,60.726288154080365,1.0
56,106.6898965894208,10.767334934508812,2,81.2612105712506,1.0
57,106.6900352363185,10.7673560074627,2,68.75389973004343,1.0
58,106.69018792961174,10.767414708737869,2,67.70819450176013,1.0
59,106.69034487297922,10.767478327944577,2,68.55221410687408,1.0
60,106.69070752735232,10.767619201312908,2,66.62816929410614,1.0
61,106.69088695631076,10.767695872572816,2,68.69299437497304,1.0
62,106.69107906860701,10.767769960498969,2,68.43202539784735,1.0
63,106.69127240808828,10.767845526654408,2,66.5602340146992,1.0
64,106.69146778244274,10.767929283396938,2,65.95927430467263,1.0
65,106.69164493223822,10.76800741991785,2,68.71396778181297,1.0
66,106.69183416860487,10.768080319767444,2,69.66143280735719,1.0
67,106.69202958531751,10.768151943452382,2,68.50933699261921,1.0
68,106.6922196577868,10.76822593954917,2,65.11523000474727,1.0
69,106.69240487943267,10.768310892730492,2,65.17993136550587,1.0
